,web-scraper-start-url,Products-href,Image URL-src,product_name,main_category,product_type,style,fabric_top,fabric_bottom,color,occasion,season,price_pkr,discount,work_details,package_contents,worn_by,fit,shoe_color,shoe_style
43,https://www.andaazfashion.co.uk/men/sherwani?p=46,https://www.andaazfashion.co.uk/off-white-silk-blend-embroidered-straight-cut-mens-sherwani-mstv04548.html,https://assets2.andaazfashion.com/media/catalog/product/o/f/off-white-silk-blend-embroidered-straight-cut-mens-sherwani-mstv04548-1.jpg,Off White Silk Blend Embroidered Straight Cut Men's Sherwani,Men Sherwani,Sherwani,Straight Cut,Silk Blend,Dupion Silk,Off White,"Guest of Wedding Wear, Sangeet, Festival Wear",All-season,110700,43%,"Beads Work, Cutdana Work, Sequins Work, Stone Work, Thread Work, Woven",Top (Sherwani) & Bottom (Pajama),Men,Up to 46 inches,Black,Traditional
44,https://www.andaazfashion.co.uk/men/kurta-pajama?p=30,https://www.andaazfashion.co.uk/silver-dupion-silk-straight-cut-mens-kurta-and-churidar-mkpa01503.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/s/i/silver-dupion-silk-straight-cut-mens-kurta-and-churidar-mkpa01503-1.jpg,Silver Dupion Silk Straight Cut Men's Kurta And Churidar,Men,Trouser Suit,Churidar Pajami Style,Dupion Silk,Dupion Silk,Silver,"Wedding, Party Wear, Guest Wedding Wear, Festival",All-season,26700,27,Silver,Top (Kurta) & Bottom (Pajama),Men,,,
45,https://www.andaazfashion.co.uk/men/kurta-pajama?p=29,https://www.andaazfashion.co.uk/navy-blue-silk-embroidered-father-son-duo-kurta-with-churidar-mkpa02230.html,https://assets2.andaazfashion.com/media/catalog/product/n/a/navy-blue-silk-embroidered-father-son-duo-kurta-with-churidar-mkpa02230-1.jpg,Navy Blue Silk Embroidered Father-Son Duo Kurta With Churidar,Men Kurta Pajama,Kurta Pajama,Straight Cut,Silk,Dupion Silk,Navy Blue,"Wedding Wear, Guest of Wedding Wear, Festival Wear, Sangeet",All-season,29700,43%,"Resham Work, Thread Work, Woven, Zari",Top (Kurta) & Bottom (Pajama),Men,"52, 36",Black,Traditional
46,https://www.andaazfashion.co.uk/men/sherwani?p=40,https://www.andaazfashion.co.uk/dark-green-silk-embroidered-men-sherwani-mstv01212.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/s/mstv01212-green.jpg,Dark Green Silk Embroidered Men Sherwani,Men,Sherwani,Assymetrical,Silk,Silk,Dark Green,"Wedding Wear, Guest of Wedding Wear, Festival Wear, Sangeet",All-season,64200,28%,"Resham Work, Sequins, Thread Work",Top (Sherwani) & Bottom (Pajama),Men,,,
47,https://www.andaazfashion.co.uk/men/sherwani?p=40,https://www.andaazfashion.co.uk/peacock-blue-georgette-men-sherwani-mstv02153.html,https://assets2.andaazfashion.com/media/catalog/product/p/e/peacock-blue-georgette-men-sherwani-mstv02153-1.jpg,Peacock Blue Georgette Men Sherwani,Men's Clothing,Sherwani,Traditional,Georgette,Silk,Peacock Blue,"Wedding Wear, Party Wear, Guest of Wedding Wear, Festival Wear",All-season,47700,26%,"Resham Work, Sequins, Thread Work",Top (Sherwani) & Bottom (Pajama),Men,,,
48,https://www.andaazfashion.co.uk/men/kurta-pajama?p=85,https://www.andaazfashion.co.uk/mauve-pink-linen-churidar-men-kurta-mkpa0443.html,https://assets2.andaazfashion.com/media/catalog/product/m/a/mauve-pink-linen-churidar-men-kurta-mkpa0443-1.jpg,Mauve Pink Linen Churidar Men Kurta,Pakistani Cloth,Kurta Pajama,Churidar Pajami Style,Linen,Linen,Mauve Pink,Festival,All-season,29700,43%,Plain,Top (Kurta) & Bottom (Pajama),Pakistani Men,Unknown,Unknown,Unknown
49,https://www.andaazfashion.co.uk/men/sherwani?p=45,https://www.andaazfashion.co.uk/black-jacquard-blazer-suit-with-sequins-thread-work-mstv04719.html,https://assets2.andaazfashion.com/media/catalog/product/b/l/black-jacquard-blazer-suit-with-sequins-thread-work-mstv04719-1.jpg,Black Jacquard Blazer Suit with Sequins & Thread Work,Men Sherwani,Trouser Suit,Jacket Style,Jacquard,Polyester,Pure Black,"Party Wear, Guest of Wedding Wear, Sangeet, Engagement, Reception, Cocktail",All-season,101700,20%,"Sequins Work, Thread Work, Woven",Top (Sherwani) & Bottom (Pajama),Men,Up to 52-inch chest size,Black,Formal Shoes
50,https://www.andaazfashion.co.uk/men/coat-pant?p=3,https://www.andaazfashion.co.uk/black-viscose-sequins-embroidered-jodhpuri-style-mens-sherwani-mstv03968.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-viscose-sequins-embroidered-jodhpuri-style-mens-sherwani-mstv03968-1.jpg,Black Viscose Sequins Embroidered Jodhpuri Style Men's Coat Pant,Men,Trouser Suit,Fancy,Viscose,Viscose,Pure Black,"Wedding Wear, Guest of Wedding Wear, Engagement",All-season,95700,28,"Resham Work, Sequins Work, Thread Work",Top (Coat) & Bottom (Pant),Men,32-68,Black,Formal Shoes
51,https://www.andaazfashion.co.uk/men/kurta-pajama?p=18,https://www.andaazfashion.co.uk/art-silk-burgundy-maroon-mens-jacket-style-kurta-pajama-with-lace-mkpa06956.html,https://assets2.andaazfashion.com/media/catalog/product/a/r/art-silk-burgundy-maroon-mens-jacket-style-kurta-pajama-with-lace-mkpa06956-1.jpg,Art Silk Burgundy Maroon Men's Jacket Style Kurta Pajama With Lace,Men Kurta Pajama,Salwar Kameez,Jacket Style,Art Silk,Art Silk,Burgundy Maroon,"Wedding Wear, Guest of Wedding Wear, Sangeet",All-season,41700,43%,Lace Work,"Kurta (Included Lining), Jacket, Bottom & Dupatta",Men,34-52,Maroon-Burgundy,Traditional
52,https://www.andaazfashion.co.uk/men/weddingwear?p=70,https://www.andaazfashion.co.uk/sage-green-plain-art-silk-men-kurta-with-churidar-mkpa0485.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/s/a/sage-green-plain-art-silk-men-kurta-with-churidar-mkpa0485-1.jpg,Sage Green Plain Art Silk Men Kurta With Churidar,Men's Ethnic Wear,Salwar Kameez,Churidar,Art Silk,Art Silk,Sage Green,"Wedding Wear, Guest of Wedding Wear, Festival Wear",All-season,43200,43%,Plain,"Kurta (Included Lining), Jacket, Bottom & Dupatta",Men,"42, 44, 46",Brown,Traditional
53,https://www.andaazfashion.co.uk/men/kurta-pajama?p=63,https://www.andaazfashion.co.uk/teal-blue-rayon-ombre-printed-straight-cut-mens-kurta-mkv00750.html,https://assets2.andaazfashion.com/media/catalog/product/a/c/acy9454_1_mkv_acy9452.jpg,Teal Blue Rayon Ombre Printed Straight Cut Men's Kurta,Men Kurta,Kurta,Traditional,Rayon,Rayon,Teal Blue,"Diwali, Eid, Lohri, Navratri",All-season,16200,21%,"Mirror Work, Resham Work, Thread Work, Printed",Top (Kurta),Men,44,Brown,Traditional
54,https://www.andaazfashion.co.uk/men/kurta-pajama?p=81,https://www.andaazfashion.co.uk/light-mauve-cotton-embroidered-straight-cut-men-kurta-pajama-mkpa07750.html,https://assets2.andaazfashion.com/media/catalog/product/l/i/light-mauve-cotton-embroidered-straight-cut-men-kurta-pajama-mkpa07750-1.jpg,Light Mauve Cotton Embroidered Straight Cut Men Kurta Pajama,Men's Clothing,Salwar Kameez,Traditional,Cotton,Silk,Light Mauve,Sangeet,All-season,20700,15%,"Resham Work, Thread Work",Top (Kurta) & Bottom (Pajama),Men,44,Brown,Traditional
55,https://www.andaazfashion.co.uk/men/sherwani?p=24,https://www.andaazfashion.co.uk/zari-embroidered-jacquard-light-beige-men-sherwani-mstv02261.html,https://assets2.andaazfashion.com/media/catalog/product/3/9/39.jpg,Zari Embroidered Jacquard Light Beige Men Sherwani,Men Sherwani,Sherwani,Churidar,Jacquard,Santoon,Light Beige,"Wedding Wear, Guest of Wedding Wear, Festival Wear, Sangeet",All-season,89700,43%,"Resham Work, Thread Work, Zari",Top (Sherwani) & Bottom (Pajama),Men,,,
56,https://www.andaazfashion.co.uk/men/sherwani?p=21,https://www.andaazfashion.co.uk/silk-black-sequins-embroidered-jodhpuri-style-mens-sherwani-mstv03970.html,https://assets2.andaazfashion.com/media/catalog/product/s/i/silk-black-sequins-embroidered-jodhpuri-style-mens-sherwani-mstv03970-1.jpg,Silk Black Sequins Embroidered Jodhpuri Style Men's Coat Pant,Men's Clothing,Trouser Suit,Fancy,Silk,Silk,Pure Black,"Wedding Wear, Party Wear, Guest of Wedding Wear, Engagement",All-season,89700,43%,"Resham Work, Sequins Work, Thread Work",Top (Coat) & Bottom (Pant),Men,32-68,Black,Formal Shoes
57,https://www.andaazfashion.co.uk/men/sherwani?p=30,https://www.andaazfashion.co.uk/black-velvet-sequins-embroidered-straight-cut-mens-sherwani-mstv03919.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-velvet-sequins-embroidered-straight-cut-mens-sherwani-mstv03919-1.jpg,Black Velvet Sequins Embroidered Straight Cut Men'S Sherwani,Men,Sherwani,Straight Cut,Velvet,Dupion Silk,Pure Black,"Wedding Wear, Guest of Wedding Wear, Sangeet, Engagement",All-season,77400,43,"Resham Work, Sequins Work, Thread Work",Top (Sherwani) & Bottom (Pajama),Men,32-62,Black,Traditional
58,https://www.andaazfashion.co.uk/men/kurta-pajama?p=63,https://www.andaazfashion.co.uk/black-silk-plain-men-kurta-with-churidar-mkpa0597.html,https://assets2.andaazfashion.com/media/catalog/product/b/l/black-silk-plain-men-kurta-with-churidar-mkpa0597-1.jpg,Wedding Wear Pure Black Silk Kurta Pajama with Brocade Jacket,Men,Salwar Kameez,Traditional,Silk,Silk,Pure Black,"Festival Wear, Eid",All-season,49200,72%,Plain,"Kurta (Included Lining), Jacket, Bottom & Dupatta",Men,"40, 35-40",Black,Traditional
59,https://www.andaazfashion.co.uk/men/weddingwear?p=70,https://www.andaazfashion.co.uk/white-dupion-silk-plain-men-dhoti-kurta-mkpa0118.html,https://assets2.andaazfashion.com/media/catalog/product/w/h/white-dupion-silk-plain-men-dhoti-kurta-mkpa0118-1.jpg,White Dupion Silk Plain Men Dhoti Kurta,Men,Kurta Pajama,Straight Cut,Dupion Silk,Dupion Silk,White,"Wedding, Guest Wedding Wear, Festival, Sangeet",All-season,22200,43%,Plain,Top (Kurta) & Bottom (Pajama),Men,Unknown,White,Traditional
60,https://www.andaazfashion.co.uk/men/weddingwear?p=23,https://www.andaazfashion.co.uk/salmon-peach-dupion-silk-embroidered-men-kurta-mkv00165.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/s/a/salmon-peach-dupion-silk-embroidered-men-kurta-mkv00165-1.jpg,Salmon Peach Dupion Silk Embroidered Men Kurta,Men Kurta,Kurta,Traditional,Dupion Silk,Dupion Silk,Salmon Peach,"Wedding Wear, Guest of Wedding Wear, Festival Wear",All-season,25200,26%,"Resham Work, Thread Work",Top (Kurta),Men,66,Brown,Traditional
61,https://www.andaazfashion.co.uk/men/weddingwear?p=44,https://www.andaazfashion.co.uk/dupion-silk-cream-beige-jacket-style-mens-kurta-churidar-mkpa04831.html,https://assets2.andaazfashion.com/media/catalog/product/d/u/dupion-silk-cream-beige-jacket-style-mens-kurta-churidar-mkpa04831-1.jpg,Classic Cream Beige Dupion Silk Men's Kurta with Churidar Set,Men Kurta Pajama,Salwar Kameez,Churidar,Dupion Silk,Dupion Silk,Cream Beige,"Wedding Wear, Guest of Wedding Wear, Sangeet, Engagement",All-season,37200,72%,Plain Work,"Kurta (Included Lining), Jacket, Bottom & Dupatta",Men,68,Dark Grey,Traditional
62,https://www.andaazfashion.co.uk/men/kurta-pajama?p=87,https://www.andaazfashion.co.uk/blue-linen-churidar-men-kurta-mkpa0450.html,https://assets2.andaazfashion.com/media/catalog/product/b/l/blue-linen-churidar-men-kurta-mkpa0450-1.jpg,Blue Linen Churidar Men Kurta,Men,Kurta Pajama,Churidar Pajami Style,Linen,Linen,Blue,Festival,All-season,29700,43%,Plain,Top (Kurta) & Bottom (Pajama),Men,Unknown,Blue,Traditional
63,https://www.andaazfashion.co.uk/men/weddingwear?p=97,https://www.andaazfashion.co.uk/light-peach-art-silk-mens-kurta-churidar-with-waistcoat-mkpa06168.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/l/i/light-peach-art-silk-mens-kurta-churidar-with-waistcoat-mkpa06168-1.jpg,Light Peach Art Silk Men's Kurta Churidar With Waistcoat,Men Kurta Pajama,Salwar Kameez,Jacket Style,Art Silk,Art Silk,Light Peach,"Traditional, Wedding Wear, Guest of Wedding Wear, Sangeet, Engagement",All-season,41700,43%,Plain Work,"Kurta (Included Lining), Jacket, Bottom & Dupatta",Men,32-62,Brown,Traditional
64,https://www.andaazfashion.co.uk/men/sherwani?p=10,https://www.andaazfashion.co.uk/light-grey-plain-linen-jodhpuri-style-mens-sherwani-mstv04138.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/l/i/light-grey-plain-linen-jodhpuri-style-mens-sherwani-mstv04138-1.jpg,Light Grey Plain Linen Jodhpuri Style Men's Sherwani,Men Sherwani,Sherwani,Jodhpuri,Linen,Linen,Light Grey,"Wedding Wear, Party Wear, Guest of Wedding Wear, Engagement",All-season,89700,16%,Plain Work,Top (Sherwani) & Bottom (Pajama),Men,Up to 68 inches,Black,Traditional
65,https://www.andaazfashion.co.uk/men/kurta-pajama?p=84,https://www.andaazfashion.co.uk/dusty-pink-silk-plain-straight-cut-mens-kurta-pajama-mkpa07242.html,https://assets2.andaazfashion.com/media/catalog/product/d/u/dusty-pink-silk-plain-straight-cut-mens-kurta-pajama-mkpa07242-1.jpg,Dusty Pink Silk Plain Straight Cut Men's Kurta Pajama,Men's Clothing,Salwar Kameez,Traditional,Silk,Silk,Dusty Pink,Casual Wear,All-season,13200,43%,Plain Work,Top (Kurta) & Bottom (Pajama),Men,38-44,Brown,Traditional Sandals
66,https://www.andaazfashion.co.uk/men/kurta-pajama?p=83,https://www.andaazfashion.co.uk/beige-linen-cotton-straight-cut-mens-kurta-churidar-mkpa03796.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/e/beige-linen-cotton-straight-cut-mens-kurta-churidar-mkpa03796-1.jpg,Beige Linen Cotton Straight Cut Men's Kurta Churidar,Men's Ethnic Wear,Salwar Kameez,Traditional,Linen,Art Silk,Beige,Festival Wear,All-season,29700,24%,"Patch Work, Embroidered Collar",Top (Kurta) & Bottom (Pajama),Men,"40, 32-36",Brown,Traditional Sandals
67,https://www.andaazfashion.co.uk/men/weddingwear?p=24,https://www.andaazfashion.co.uk/indo-western-steel-grey-woven-zari-art-silk-mens-sherwani-mstv03670.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/i/n/indo-western-steel-grey-woven-zari-art-silk-mens-sherwani-mstv03670-1.jpg,Indo-Western Steel Grey Woven Zari Art Silk Men's Sherwani,Men Sherwani,Sherwani,Indo-Western,Silk,Art Silk,Steel Grey,"Wedding Wear, Guest of Wedding Wear, Sangeet",All-season,68700,27%,"Lace Work, Weaved Thread Work, Zari Work",Top (Sherwani) & Bottom (Pajama),Men,34-52,Black,Traditional
68,https://www.andaazfashion.co.uk/men/sherwani?p=31,https://www.andaazfashion.co.uk/black-jacket-style-silk-embroidered-mens-sherwani-for-sangeet-mstv03810.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-jacket-style-silk-embroidered-mens-sherwani-for-sangeet-mstv03810-1.jpg,Black Jacket Style Silk Embroidered Men's Sherwani For Sangeet,Men,Sherwani,Jacket Style,Silk,Dupion Silk,Pure Black,"Wedding Wear, Sangeet, Engagement",All-season,77700,27%,Plain Work,"Top (Sherwani) & Bottom (Pajama), Jacket",Men,Up to 68 inches,Black,Traditional
69,https://www.andaazfashion.co.uk/men/sherwani?p=19,https://www.andaazfashion.co.uk/light-peach-silk-embroidered-indo-western-mens-sherwani-mstv04214.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/l/i/light-peach-silk-embroidered-indo-western-mens-sherwani-mstv04214-1.jpg,Light Peach Silk Embroidered Indo Western Men's Sherwani,Men Sherwani,Sherwani,Indo-Western,Silk,Dupion Silk,Light Peach,"Wedding Wear, Sangeet, Engagement",All-season,49200,14%,"Resham Work, Sequins Work, Thread Work",Top (Sherwani) & Bottom (Pajama),Men,Up to 62 inches,Matching,Traditional
70,https://www.andaazfashion.co.uk/men/kurta-pajama?p=86,https://www.andaazfashion.co.uk/lavender-pink-rayon-straight-cut-printed-mens-kurta-churidar-mkpa08041.html,https://assets2.andaazfashion.com/media/catalog/product/l/a/lavender-pink-rayon-straight-cut-printed-mens-kurta-churidar-mkpa08041-1.jpg,Lavender Pink Rayon Straight Cut Printed Men's Kurta Churidar,Men's Clothing,Salwar Kameez,Churidar,Rayon,Cotton,Lavender Pink,"Casual Wear, Festival Wear",All-season,17700,23%,"Thread Work, Printed",Top (Kurta) & Bottom (Pajama),Men,34-42,Black,Traditional
71,https://www.andaazfashion.co.uk/men/kurta-pajama?p=56,https://www.andaazfashion.co.uk/silk-light-orange-mens-kurta-pajama-with-embroidered-jacket-mkpa08007.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/s/i/silk-light-orange-mens-kurta-pajama-with-embroidered-jacket-mkpa08007-1.jpg,Silk Light Orange Men's Kurta Pajama With Embroidered Jacket,Men Kurta Pajama,Salwar Kameez,Jacket Style,Silk,Silk,Light Orange,"Wedding Wear, Guest of Wedding Wear, Sangeet, Engagement, Festival Wear",All-season,53700,43%,Resham thread and sequins work,"Kurta (Included Lining), Jacket, Bottom & Dupatta",Men,34-44,Brown,Traditional
72,https://www.andaazfashion.co.uk/men/kurta-pajama?p=44,https://www.andaazfashion.co.uk/printed-cotton-light-green-mens-straight-cut-kurta-churidar-mkpa07823.html,https://assets2.andaazfashion.com/media/catalog/product/p/r/printed-cotton-light-green-mens-straight-cut-kurta-churidar-mkpa07823-1.jpg,Printed Cotton Light Green Men's Straight Cut Kurta Churidar,Men's Clothing,Salwar Kameez,Straight Cut,Cotton,Cotton,Light Green,"Diwali, Eid, Navratri",All-season,17700,43%,"Lace Work, Printed",Top (Kurta) & Bottom (Pajama),Men,32-68,Brown,Traditional
73,https://www.andaazfashion.co.uk/men/sherwani?p=22,https://www.andaazfashion.co.uk/plain-wine-maroon-silk-jodhpuri-style-mens-sherwani-mstv04064.html,https://assets2.andaazfashion.com/media/catalog/product/p/l/plain-wine-maroon-silk-jodhpuri-style-mens-sherwani-mstv04064-1.jpg,Plain Wine Maroon Silk Jodhpuri Style Men's Coat Pant,Men,Trouser Suit,Jodhpuri,Silk,Silk,Wine Maroon,"Wedding Wear, Guest of Wedding Wear, Sangeet",All-season,89700,12%,Plain Work,Top (Coat) & Bottom (Pant),Men,68,Black,Formal Shoes
74,https://www.andaazfashion.co.uk/men/sherwani?p=48,https://www.andaazfashion.co.uk/navy-blue-art-silk-achkan-men-sherwani-mstv02610.html,https://assets2.andaazfashion.com/media/catalog/product/n/a/navy-blue-art-silk-achkan-men-sherwani-mstv02610-1.jpg,Navy Blue Art Silk Achkan Men Sherwani,Men Sherwani,Sherwani,Achkan,Art Silk,Dupion Silk,Navy Blue,"Wedding Wear, Guest of Wedding Wear, Festival Wear, Sangeet",All-season,55200,24%,Digital Print,Top (Sherwani) & Bottom (Pajama),Men,56,Black,Traditional
75,https://www.andaazfashion.co.uk/men/kurta-pajama?p=88,https://www.andaazfashion.co.uk/plain-royal-blue-poly-silk-men-kurta-with-churidar-mkpa03170.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plain-royal-blue-poly-silk-men-kurta-with-churidar-mkpa03170-1.jpg,Plain Royal Blue Poly Silk Men Kurta With Churidar,Pakistani Cloth,Salwar Kameez,Traditional,Poly Silk,Poly Silk,Royal Blue,"Diwali, Eid, Gur Purab, Lohri, Navratri",All-season,28500,27,Plain,Top (Kurta) & Bottom (Pajama),Pakistani Men,"40, 32-36",Black,Traditional
76,https://www.andaazfashion.co.uk/men/kurta-pajama?p=117,https://www.andaazfashion.co.uk/plum-purple-dupion-silk-embroidered-straight-cut-mens-kurta-with-churidar-mkpa08764.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plum-purple-dupion-silk-embroidered-straight-cut-mens-kurta-with-churidar-mkpa08764-1.jpg,Plum Purple Dupion Silk Embroidered Straight Cut Men's Kurta With Churidar,Pakistani Cloth,Salwar Kameez,Traditional,Dupion Silk,Dupion Silk,Plum Purple,"Guest of Wedding Wear, Festival Wear",All-season,26700,22,"Lace Work, Resham Work, Thread Work",Top (Kurta) & Bottom (Pajama),Pakistani Men,Up to 66 inches chest size,Black,Traditional
77,https://www.andaazfashion.co.uk/men/coat-pant?p=1,https://www.andaazfashion.co.uk/plain-navy-blue-silk-mens-coat-pant-mcp21.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/c/mcp21.jpg,Plain Navy Blue Silk Men's Coat Pant,Men,Trouser Suit,Contemporary,Silk,Silk,Navy Blue,Festive gatherings,All-season,47700,23,Plain,"Top (Coat), Bottom (Pant)",Men,,,
