,web-scraper-order,web-scraper-start-url,Products-href,Package Content,Image URL-src,product_name,main_category,product_type,style,fabric_top,fabric_bottom,color,occasion,season,price_pkr,discount,work_details,package_contents,worn_by,fit,shoe_color,shoe_style
181,1751700622-198,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/rayon-kurti-in-light-olive-green-colour-lkv0100.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/r/a/rayon-kurti-in-light-olive-green-colour-lkv0100-1.jpg,Rayon Kurti In Light Olive Green Colour,Indian Cloth,Kurti,Contemporary,Rayon,Rayon,Light Olive Green,"Casual, Daily Wear",Summer,35700,24%,,,Indian Women,,,
182,1751700626-199,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/red-cotton-slub-kurti-with-resham-work-lkv0064.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/r/e/red-cotton-slub-kurti-with-resham-work-lkv0064.jpg,Red Cotton Slub Kurti With Resham Work,Indian Cloth,Kurti,Contemporary,Cotton,Cotton,Red,"Casual, Daily Wear",All-season,31800,72%,Resham Work,,Indian Women,,,
183,1751700630-200,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/midnight-blue-rayon-kurti-with-palazzo-pant-lkv0060.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/i/midnight-blue-rayon-kurti-with-palazzo-pant-lkv0060-1.jpg,Black Rayon Kurti Set with Palazzo Pants & Net Dupatta,Pakistani Cloth,Salwar Kameez,Contemporary,Rayon,Rayon,Black,"Casual, Party",All-season,31800,72%,,Kurti Set with Palazzo Pants & Net Dupatta,Pakistani Women,,,
184,1751700634-201,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/cotton-slub-kurti-set-in-white-colour-lkv0069.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/o/cotton-slub-kurti-set-in-white-colour-lkv0069-1.jpg,White Colour Cotton Slub Kurti Set,Pakistani Cloth,Salwar Kameez,Contemporary,Cotton Slub,Cotton Slub,White,"Casual, Daily Wear",Summer,39900,72%,,,Pakistani Women,,,
185,1751700640-202,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/red-georgette-anarkali-style-kurti-lkv00981.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/r/e/red-georgette-anarkali-style-kurti-lkv00981-1.jpg,Red Georgette Anarkali Style Kurti,Women,Anarkali,Contemporary,Georgette,Georgette,Pure Red,Festival Wear,All-season,63600,72%,Cutdana Work,Top (Kurti),Women,,,
186,1751700644-203,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/ruby-pink-rayon-gota-patti-embroidered-kurti-lkv00972.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/r/u/ruby-pink-rayon-gota-patti-embroidered-kurti-lkv00972-1.jpg,Gota Patti Work Party Wear Kurti in Ruby Pink Rayon,Pakistani Cloth,Kurti,Fancy,Rayon,Rayon,Ruby Pink,Festival Wear,All-season,47700,72%,Gota Patti,Top (Kurti),Pakistani Women,,,
187,1751700648-204,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/salmon-pink-cotton-slub-kurti-with-palazzo-pant-lkv0057.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/s/a/salmon-pink-cotton-slub-kurti-with-palazzo-pant-lkv0057-1.jpg,Salmon Pink Cotton Slub Kurti With Palazzo Pant,Pakistani Cloth,Salwar Kameez,Contemporary,Cotton Slub,Cotton Slub,Salmon Pink,"Casual, Daily Wear",Summer,35700,72%,,"Kurti, Palazzo Pant",Pakistani Women,,,
188,1751700653-205,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/yellow-cotton-straight-cut-kurti-lkv001878.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/y/e/yellow-cotton-straight-cut-kurti-lkv001878-1.jpg,Yellow Cotton Straight Cut Kurti,Indian Cloth,Kurti,Printed,Cotton,Cotton,Pure Yellow,Festival Wear,Summer,13800,73%,Printed,Top (Kurti),Indian Women,36-42,Yellow,Sandals
189,1751700658-206,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/salmon-orange-cotton-straight-cut-kurti-lkv001880.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/s/a/salmon-orange-cotton-straight-cut-kurti-lkv001880-1.jpg,Salmon Orange Cotton Straight Cut Kurti,Pakistani Cloth,Kurti,Contemporary,Cotton,Cotton,Salmon Orange,Festival Wear,Summer,13800,13%,Printed,Top (Kurti),Pakistani Women,,,
190,1751700663-207,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/white-rayon-embroidered-anarkali-style-kurti-lkv004095.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/w/h/white-rayon-embroidered-anarkali-style-kurti-lkv004095-1.jpg,White Rayon Embroidered Anarkali Style Kurti,Women,Anarkali,Traditional,Rayon,Rayon,Pure White,Casual Wear,Summer,35700,38%,Embroidered,Top (Kurti),Women,,,
191,1751700666-208,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/cream-printed-cotton-casual-wear-kaftan-kurti-lkv003893.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/r/cream-printed-cotton-casual-wear-kaftan-kurti-lkv003893-1.jpg,Cream Printed Cotton Casual Wear Kaftan Kurti,Pakistani Cloth,Salwar Kameez,Contemporary,Cotton,Cotton,Pure Cream,Casual Wear,Summer,17700,24%,Printed,Top (Kurti),Pakistani Women,,,
192,1751700673-209,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/rayon-olive-green-embroidered-frock-style-kurti-lkv003576.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/r/a/rayon-olive-green-embroidered-frock-style-kurti-lkv003576-1.jpg,Rayon Olive Green Embroidered Frock Style Kurti,Pakistani Cloth,Kurti,Fancy,Rayon,Rayon,Olive Green,Casual Wear,All-season,18000,13%,"Resham Work, Thread Work",Top (Kurti),Pakistani Women,"40, 42, 44",Brown,Sandals
193,1751700679-210,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/dusty-peach-cotton-kurti-with-black-jacket-lkv0093.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/u/dusty-peach-cotton-kurti-with-black-jacket-lkv0093-1.jpg,Dusty Peach Cotton Kurti With Black Jacket,Pakistani Cloth,Salwar Kameez,Contemporary,Cotton,Cotton,Dusty Peach,"Casual, Semi-Formal",All-season,22800,72%,,,Pakistani Women,,,
194,1751700684-211,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/printed-cotton-kurti-in-magenta-colour-lkv0179.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/r/printed-cotton-kurti-in-magenta-colour-lkv0179-1.jpg,Printed Cotton Kurti In Magenta Colour,Pakistani Cloth,Kurti,Unknown,Cotton,Cotton,Magenta,,Summer,21600,72%,,,Pakistani Women,,,
195,1751700687-212,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/printed-poly-crepe-cream-kurti-lkv00836.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/r/printed-poly-crepe-cream-kurti-lkv00836-1.jpg,Printed Poly Crepe Cream Kurti,Women,Kurti,Printed,Poly Crepe,Poly Crepe,Pure Cream,Festival Wear,Summer,13800,73%,Printed,Top (Kurti),Women,,,
196,1751700690-213,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/black-rayon-embroidered-casual-wear-kurti-lkv003582.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-rayon-embroidered-casual-wear-kurti-lkv003582-1.jpg,Black Rayon Embroidered Casual Wear Kurti,Pakistani Cloth,Kurti,Contemporary,Rayon,Rayon,Pure Black,Casual Wear,All-season,19800,43%,"Lace Work, Mirror Work, Resham Work, Thread Work, Foil Print",Top (Kurti),Pakistani Women,One Size,Black,Flats
197,1751700695-214,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/georgette-navy-blue-printed-casual-wear-kurti-lkv003855.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/g/e/georgette-navy-blue-printed-casual-wear-kurti-lkv003855-1.jpg,Georgette Navy Blue Printed Casual Wear Kurti,Indian Cloth,Kurti,Contemporary,Georgette,Georgette,Navy Blue,Casual Wear,All-season,19800,43%,Printed,Top (Kurti),Indian Women,,,
198,1751700699-215,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/army-green-cotton-printed-angrakha-short-cotton-kurti-lkv004013.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/a/r/army-green-cotton-printed-angrakha-short-cotton-kurti-lkv004013-1.jpg,Army Green Cotton Printed Angrakha Short Cotton Kurti,Pakistani Cloth,Kurti,Contemporary,Cotton,Cotton,Army Green,Casual Wear,All-season,26100,25%,Printed,Top (Kurti),Pakistani Women,,,
199,1751700706-217,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/cotton-printed-kurti-set-in-white-colour-lkv0187.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/o/cotton-printed-kurti-set-in-white-colour-lkv0187-1.jpg,Cotton Printed Kurti Set In White Colour,Pakistani Cloth,Salwar Kameez,Contemporary,Cotton,Cotton,White,"Casual, Daily Wear",Summer,21600,72%,Printed,Not specified,Pakistani Women,,,
200,1751700711-218,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/burgundy-maroon-cotton-rayon-calf-length-kurti-lkv002568.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/u/burgundy-maroon-cotton-rayon-calf-length-kurti-lkv002568-1.jpg,Burgundy Maroon Cotton Rayon Calf Length Kurti,Indian Cloth,Kurti,Contemporary,Cotton Rayon,Cotton Rayon,Burgundy Maroon,Festival Wear,All-season,56400,72%,"Resham Work, Sequins, Thread Work",Top (Kurti),Women,One Size,Black,Sandals
201,1751700714-219,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/mustard-yellow-rayon-ankle-length-kurti-lkv002241.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/u/mustard-yellow-rayon-ankle-length-kurti-lkv002241-1_1.jpg,Mustard Yellow Rayon Ankle Length Kurti,Pakistani Cloth,Kurti,Traditional,Rayon,Rayon,Mustard Yellow,Festival Wear,All-season,71700,72%,"Resham Work, Thread Work, Zardosi",Top (Kurti),Pakistani Women,One Size,Matching,Sandals
202,1751700718-220,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/navy-blue-cotton-embroidered-kurti-lkv00713.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/n/a/navy-blue-cotton-embroidered-kurti-lkv00713-1.jpg,Navy Blue Straight Cut Casual Wear Kurti in Cotton,Pakistani Cloth,Kurti,Traditional,Cotton,Cotton,Navy Blue,Festival Wear,All-season,15600,72%,Thread Work,Top (Kurti),Pakistani Women,One Size,Matching,Sandals
203,1751700722-221,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/olive-green-cotton-blended-embroidered-kurti-lkv002312.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/o/l/olive-green-cotton-blended-embroidered-kurti-lkv002312-1_1.jpg,Olive Green Cotton Blended Embroidered Kurti,Pakistani Cloth,Kurti,Fancy,Cotton Blended,Cotton Blended,Olive Green,Festival Wear,All-season,43800,72%,"Beads Work, Cutdana Work, Resham Work, Sequins, Thread Work, Zari",Top (Kurti),Pakistani Women,38-42,"Gold, Silver","Sandals, Heels"
204,1751700726-222,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/plum-purple-rayon-printed-casual-wear-kurti-lkv003882.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plum-purple-rayon-printed-casual-wear-kurti-lkv003882-1.jpg,Plum Purple Rayon Printed Casual Wear Kurti,Women,Kurti,Contemporary,Rayon,Rayon,Plum Purple,Casual Wear,All-season,19500,25%,"Lace Work, Printed",Top (Kurti),Women,,,
205,1751700729-223,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/white-rayon-printed-casual-wear-kurti-lkv003888.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/w/h/white-rayon-printed-casual-wear-kurti-lkv003888-1.jpg,Ivory Rayon Printed Casual Wear Kurti,Women,Salwar Kameez,Contemporary,Rayon,Rayon,Ivory,Casual Wear,All-season,19800,43%,"Lace Work, Printed",Top (Kurti),Pakistani Women,,,
206,1751700733-224,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/wine-rayon-straight-cut-kurti-lkv00983.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/w/i/wine-rayon-straight-cut-kurti-lkv00983-1.jpg,Wine Rayon Straight Cut Kurti,Indian Cloth,Kurti,Contemporary,Rayon,Rayon,Wine Maroon,Festival Wear,All-season,33900,72%,"Resham Work, Thread Work, Zari",Top (Kurti),Indian Women,,,
207,1751700736-225,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/plain-cotton-kurti-in-cream-color-lkv001450.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plain-cotton-kurti-in-cream-color-lkv001450-1.jpg,Plain Cotton Kurti in Cream Color,Women,Kurti,Contemporary,Cotton,Cotton,Pure Cream,Festival Wear,Summer,13800,39%,Plain,Top (Kurti),Pakistani Women,One Size,Cream,Sandals
208,1751700740-226,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/pale-yellow-cotton-slub-kurti-with-palazzo-pant-lkv0055.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/a/pale-yellow-cotton-slub-kurti-with-palazzo-pant-lkv0055-1.jpg,Pale Yellow Cotton Slub Kurti With Palazzo Pant,Women,Salwar Kameez,Contemporary,Cotton Slub,Cotton Slub,Pale Yellow,"Casual, Daily Wear",Summer,35700,72%,,"Kurti, Palazzo Pant",Pakistani Women,,,
209,1751700744-227,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/rayon-kurti-set-in-black-colour-lkv0063.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/r/a/rayon-kurti-set-in-black-colour-lkv0063-1.jpg,Rayon Kurti Set In Black Colour,Pakistani Cloth,Salwar Kameez,Contemporary,Rayon,Rayon,Black,"Casual, Daily Wear",All-season,99600,72%,,,Pakistani Women,,,
210,1751700747-228,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/red-rayon-kurti-with-palazzo-pant-lkv0065.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/r/e/red-rayon-kurti-with-palazzo-pant-lkv0065-2.jpg,Red Rayon Kurti With Palazzo Pant,Indian Cloth,Salwar Kameez,Contemporary,Rayon,Rayon,Red,"Casual, Party",All-season,35700,72%,,,Indian Women,,,
211,1751700751-229,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/black-rayon-gota-patti-embroidered-kurti-lkv00979.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-rayon-gota-patti-embroidered-kurti-lkv00979-1.jpg,Rayon Black Gota Patti Embroidered Party Wear Kurti,Indian Cloth,Kurti,Fancy,Rayon,Rayon,Pure Black,Festival Wear,All-season,33900,72%,Gota Patti Embroidery,Top (Kurti),Women,40-42,Black,Sandals
212,1751700754-230,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/gota-patti-embroidered-rayon-black-kurti-lkv00971.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/g/o/gota-patti-embroidered-rayon-black-kurti-lkv00971-1.jpg,Rayon Kurti in Black colour with Gota Patti Embroidery for Party,Women,Kurti,Fancy,Rayon,Rayon,Pure Black,"Festival Wear, Party",All-season,47700,72%,Gota Patti Embroidery,Top (Kurti),Women,,,
213,1751700758-231,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/light-pink-rayon-embroidered-short-kurti-lkv004030.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/l/i/light-pink-rayon-embroidered-short-kurti-lkv004030-1.jpg,Light Pink Rayon Embroidered Short Kurti,Indian Cloth,Kurti,Traditional,Rayon,Rayon,Light Pink,Casual Wear,Summer,19800,43%,"Resham Work, Thread Work",Top (Kurti),Indian Women,One Size,Matching,Sandals
214,1751700763-232,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/dusty-mauve-rayon-straight-cut-kurti-lkv001109.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/u/dusty-mauve-rayon-straight-cut-kurti-lkv001109-1_1.jpg,Dusty Mauve Rayon Straight Cut Kurti,Indian Cloth,Kurti,Contemporary,Rayon,Rayon,Dusty Mauve,Festival Wear,All-season,65100,72%,"Lace, Resham Work, Thread Work",Top (Kurti),Indian Women,Not specified,Matching,Sandals
215,1751700769-233,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/off-white-cotton-frock-style-kurti-with-jacket-lkv0090.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/o/f/off-white-cotton-frock-style-kurti-with-jacket-lkv0090-2-1.jpg,Off White Cotton Frock Style Kurti With Jacket,Pakistani Cloth,Salwar Kameez,Contemporary,Cotton,Cotton,Off White,"Casual, Party",Summer,22800,72%,,,Pakistani Women,,,
216,1751700772-234,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/cotton-kurti-in-prussian-blue-colour-lkv0181.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/o/cotton-kurti-in-prussian-blue-colour-lkv0181-1.jpg,Cotton Kurti In Prussian Blue Colour,Pakistani Cloth,Kurti,Unknown,Cotton,Cotton,Prussian Blue,,All-season,21600,72%,,,Pakistani Women,,,
217,1751700776-235,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/light-blue-rayon-embroidered-straight-cut-casual-wear-kurti-lkv003640.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/l/i/light-blue-rayon-embroidered-straight-cut-casual-wear-kurti-lkv003640-1.jpg,Light Blue Rayon Embroidered Straight Cut Casual Wear Kurti,Pakistani Cloth,Kurti,Contemporary,Rayon,Rayon,Light Blue,Casual Wear,All-season,15600,43%,"Resham Work, Thread Work",Top (Kurti),Pakistani Women,One Size,Matching,Sandals
218,1751700780-236,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/navy-blue-cotton-rayon-calf-length-kurti-lkv002571.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/n/a/navy-blue-cotton-rayon-calf-length-kurti-lkv002571-1.jpg,Navy Blue Cotton Rayon Calf Length Kurti,Pakistani Cloth,Kurti,Contemporary,Cotton Rayon,Cotton Rayon,Navy Blue,Festival Wear,All-season,15600,72%,"Resham Work, Sequins, Thread Work",Top (Kurti),Pakistani Women,One Size,Matching,Sandals
219,1751700784-237,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/muslin-kurti-in-turmeric-yellow-color-lkv0294.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/u/muslin-kurti-in-turmeric-yellow-color-lkv0294.jpg,Muslin Kurti In Turmeric Yellow Color,Pakistani Cloth,Kurti,Unknown,Muslin,Muslin,Turmeric Yellow,,Summer,27600,41%,,,Pakistani Women,,,
220,1751700789-238,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/plum-purple-georgette-embroidered-kaftan-style-kurti-lkv001663.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/1/6/1663-pink_1.jpg,Plum Purple Georgette Embroidered Kaftan Style Kurti,Women,Salwar Kameez,Contemporary,Georgette,Georgette,Pure Plum Purple,Festival Wear,All-season,79980,72%,"Beads Work, Cutdana Work, Stone Work",Top (Kurti),Pakistani Women,One Size,Matching,Sandals
221,1751700792-239,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/dark-purple-georgette-embroidered-kaftan-style-kurti-lkv001663.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/1/6/1663-purple.jpg,Dark Purple Georgette Embroidered Kaftan Style Kurti,Women,Salwar Kameez,Contemporary,Georgette,Georgette,Dark Purple,Festival Wear,All-season,79980,72%,"Beads Work, Cutdana Work, Stone Work",Top (Kurti),Pakistani Women,One Size,Black,Sandals
222,1751700796-240,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/black-rayon-printed-casual-wear-kurti-lkv003885.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-rayon-printed-casual-wear-kurti-lkv003885-1.jpg,Black Rayon Printed Casual Wear Kurti,Indian Cloth,Kurti,Contemporary,Rayon,Rayon,Pure Black,Casual Wear,All-season,19500,25%,"Lace Work, Printed",Top (Kurti),Indian Women,One Size,Black,Flats
223,1751700800-241,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/cotton-pastel-dark-blue-printed-casual-wear-kurti-lkv002843.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/o/cotton-pastel-dark-blue-printed-casual-wear-kurti-lkv002843-1.jpg,Cotton Pastel Dark Blue Printed Casual Wear Kurti,Indian Cloth,Kurti,Contemporary,Cotton,Cotton,Pastel Dark Blue,Casual Wear,Summer,23700,22%,Printed,Top (Kurti),Indian Women,One Size,White,Sandals
224,1751700804-242,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/black-cotton-frock-style-printed-kurti-lkv00733.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-cotton-frock-style-printed-kurti-lkv00733-1.jpg,Cotton Black Digital Print Casual Wear Kurti,Pakistani Cloth,Kurti,Contemporary,Cotton,Cotton,Pure Black,"Festival Wear, Casual Wear",All-season,22800,72%,Digital Print,Top (Kurti),Pakistani Women,,,
225,1751700808-243,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/pistachio-green-rayon-printed-casual-wear-kurti-lkv003881.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/i/pistachio-green-rayon-printed-casual-wear-kurti-lkv003881-1.jpg,Pistachio Green Rayon Printed Casual Wear Kurti,Indian Cloth,Kurti,Contemporary,Rayon,Rayon,Pistachio Green,Casual Wear,Summer,19800,43%,"Lace Work, Printed",Top (Kurti),Indian Women,,,
226,1751700812-244,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/mustard-yellow-cotton-embroidered-kurti-lkv001431.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/u/mustard-yellow-cotton-embroidered-kurti-lkv001431-1.jpg,Cotton Kurti with Thread Embroidery in Mustard Yellow for Party,Pakistani Cloth,Kurti,Traditional,Cotton,Cotton,Mustard Yellow,"Party, Festival Wear",All-season,65100,72%,"Resham Work, Thread Work",Top (Kurti),Pakistani Women,One Size,"Yellow, Gold","Sandals, Flats"
227,1751700816-245,https://www.andaazfashion.com/kurti-tunic?p=2,https://www.andaazfashion.com/cotton-floral-printed-white-kurti-lkv002839.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/o/cotton-floral-printed-white-kurti-lkv002839-1.jpg,Cotton Floral Printed White Kurti,Pakistani Cloth,Salwar Kameez,Contemporary,Cotton,Cotton,Pure White,Casual Wear,Summer,21600,10%,Floral Print,Top (Kurti),Pakistani Women,,,
