,web-scraper-start-url,Products-href,Image URL-src,product_name,main_category,color,occasion,season,price_pkr,discount,work_details,shoe_color,shoe_style,Gender,fit_type,categorize_outfit,Category Style,fabric
50,https://www.andaazfashion.co.uk/men/coat-pant?p=3,https://www.andaazfashion.co.uk/black-viscose-sequins-embroidered-jodhpuri-style-mens-sherwani-mstv03968.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-viscose-sequins-embroidered-jodhpuri-style-mens-sherwani-mstv03968-1.jpg,Black Viscose Sequins Embroidered Jodhpuri Style Men's Coat Pant,Men's Ethnic Wear,Pure Black,Wedding/Formal,Winter,95700,28,"Resham Work, Sequins Work, Thread Work",Black,Formal Shoes,Male,Range,Jodhpuri Suit,,Synthetic
51,https://www.andaazfashion.co.uk/men/kurta-pajama?p=18,https://www.andaazfashion.co.uk/art-silk-burgundy-maroon-mens-jacket-style-kurta-pajama-with-lace-mkpa06956.html,https://assets2.andaazfashion.com/media/catalog/product/a/r/art-silk-burgundy-maroon-mens-jacket-style-kurta-pajama-with-lace-mkpa06956-1.jpg,Art Silk Burgundy Maroon Men's Jacket Style Kurta Pajama With Lace,Men's Ethnic Wear,Burgundy Maroon,Wedding/Formal,Winter,41700,43%,Lace Work,Maroon-Burgundy,Traditional,Male,Range,Jacket Style Outfit,Fancy,Silk
52,https://www.andaazfashion.co.uk/men/weddingwear?p=70,https://www.andaazfashion.co.uk/sage-green-plain-art-silk-men-kurta-with-churidar-mkpa0485.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/s/a/sage-green-plain-art-silk-men-kurta-with-churidar-mkpa0485-1.jpg,Sage Green Plain Art Silk Men Kurta With Churidar,Men's Ethnic Wear,Sage Green,Wedding/Formal,Spring,43200,43%,Plain,Brown,Traditional,Male,Multi Size,Churidar Suit,Traditional,Silk
53,https://www.andaazfashion.co.uk/men/kurta-pajama?p=63,https://www.andaazfashion.co.uk/teal-blue-rayon-ombre-printed-straight-cut-mens-kurta-mkv00750.html,https://assets2.andaazfashion.com/media/catalog/product/a/c/acy9454_1_mkv_acy9452.jpg,Teal Blue Rayon Ombre Printed Straight Cut Men's Kurta,Men's Ethnic Wear,Teal Blue,Other,Spring,16200,21%,"Mirror Work, Resham Work, Thread Work, Printed",Brown,Traditional,Male,Single Size,Kurta,Traditional,Synthetic
54,https://www.andaazfashion.co.uk/men/kurta-pajama?p=81,https://www.andaazfashion.co.uk/light-mauve-cotton-embroidered-straight-cut-men-kurta-pajama-mkpa07750.html,https://assets2.andaazfashion.com/media/catalog/product/l/i/light-mauve-cotton-embroidered-straight-cut-men-kurta-pajama-mkpa07750-1.jpg,Light Mauve Cotton Embroidered Straight Cut Men Kurta Pajama,Men's Ethnic Wear,Light Mauve,Wedding/Formal,Summer,20700,15%,"Resham Work, Thread Work",Brown,Traditional,Male,Single Size,Kurta Set,Traditional,Cotton
55,https://www.andaazfashion.co.uk/men/sherwani?p=24,https://www.andaazfashion.co.uk/zari-embroidered-jacquard-light-beige-men-sherwani-mstv02261.html,https://assets2.andaazfashion.com/media/catalog/product/3/9/39.jpg,Zari Embroidered Jacquard Light Beige Men Sherwani,Men's Ethnic Wear,Light Beige,Wedding/Formal,Summer,89700,43%,"Resham Work, Thread Work, Zari",Brown,Traditional,Male,Single Size,Sherwani,Traditional,Synthetic
56,https://www.andaazfashion.co.uk/men/sherwani?p=21,https://www.andaazfashion.co.uk/silk-black-sequins-embroidered-jodhpuri-style-mens-sherwani-mstv03970.html,https://assets2.andaazfashion.com/media/catalog/product/s/i/silk-black-sequins-embroidered-jodhpuri-style-mens-sherwani-mstv03970-1.jpg,Silk Black Sequins Embroidered Jodhpuri Style Men's Coat Pant,Men's Ethnic Wear,Pure Black,Wedding/Formal,Winter,89700,43%,"Resham Work, Sequins Work, Thread Work",Black,Formal Shoes,Male,Range,Jodhpuri Suit,,Silk
57,https://www.andaazfashion.co.uk/men/sherwani?p=30,https://www.andaazfashion.co.uk/black-velvet-sequins-embroidered-straight-cut-mens-sherwani-mstv03919.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-velvet-sequins-embroidered-straight-cut-mens-sherwani-mstv03919-1.jpg,Black Velvet Sequins Embroidered Straight Cut Men'S Sherwani,Men's Ethnic Wear,Pure Black,Wedding/Formal,Winter,77400,43,"Resham Work, Sequins Work, Thread Work",Black,Traditional,Male,Range,Sherwani,Contemporary,Synthetic
58,https://www.andaazfashion.co.uk/men/kurta-pajama?p=63,https://www.andaazfashion.co.uk/black-silk-plain-men-kurta-with-churidar-mkpa0597.html,https://assets2.andaazfashion.com/media/catalog/product/b/l/black-silk-plain-men-kurta-with-churidar-mkpa0597-1.jpg,Wedding Wear Pure Black Silk Kurta Pajama with Brocade Jacket,Men's Ethnic Wear,Pure Black,Party/Festive,Winter,49200,72%,Plain,Black,Traditional,Male,Mixed Range,Nehru Jacket,Traditional,Silk
59,https://www.andaazfashion.co.uk/men/weddingwear?p=70,https://www.andaazfashion.co.uk/white-dupion-silk-plain-men-dhoti-kurta-mkpa0118.html,https://assets2.andaazfashion.com/media/catalog/product/w/h/white-dupion-silk-plain-men-dhoti-kurta-mkpa0118-1.jpg,White Dupion Silk Plain Men Dhoti Kurta,Men's Ethnic Wear,White,Wedding/Formal,Summer,22200,43%,Plain,White,Traditional,Male,Mixed Range,Kurta with Dhoti,Contemporary,Silk
60,https://www.andaazfashion.co.uk/men/weddingwear?p=23,https://www.andaazfashion.co.uk/salmon-peach-dupion-silk-embroidered-men-kurta-mkv00165.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/s/a/salmon-peach-dupion-silk-embroidered-men-kurta-mkv00165-1.jpg,Salmon Peach Dupion Silk Embroidered Men Kurta,Men's Ethnic Wear,Salmon Peach,Wedding/Formal,Summer,25200,26%,"Resham Work, Thread Work",Brown,Traditional,Male,Single Size,Kurta,Traditional,Silk
61,https://www.andaazfashion.co.uk/men/weddingwear?p=44,https://www.andaazfashion.co.uk/dupion-silk-cream-beige-jacket-style-mens-kurta-churidar-mkpa04831.html,https://assets2.andaazfashion.com/media/catalog/product/d/u/dupion-silk-cream-beige-jacket-style-mens-kurta-churidar-mkpa04831-1.jpg,Classic Cream Beige Dupion Silk Men's Kurta with Churidar Set,Men's Ethnic Wear,Cream Beige,Wedding/Formal,Winter,37200,72%,Plain Work,Dark Grey,Traditional,Male,Single Size,Churidar Suit,Traditional,Silk
62,https://www.andaazfashion.co.uk/men/kurta-pajama?p=87,https://www.andaazfashion.co.uk/blue-linen-churidar-men-kurta-mkpa0450.html,https://assets2.andaazfashion.com/media/catalog/product/b/l/blue-linen-churidar-men-kurta-mkpa0450-1.jpg,Blue Linen Churidar Men Kurta,Men's Ethnic Wear,Blue,Party/Festive,Summer,29700,43%,Plain,Blue,Traditional,Male,Mixed Range,Churidar Suit,Traditional,Cotton
63,https://www.andaazfashion.co.uk/men/weddingwear?p=97,https://www.andaazfashion.co.uk/light-peach-art-silk-mens-kurta-churidar-with-waistcoat-mkpa06168.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/l/i/light-peach-art-silk-mens-kurta-churidar-with-waistcoat-mkpa06168-1.jpg,Light Peach Art Silk Men's Kurta Churidar With Waistcoat,Men's Ethnic Wear,Light Peach,Wedding/Formal,Summer,41700,43%,Plain Work,Brown,Traditional,Male,Range,Waistcoat,Fancy,Silk
64,https://www.andaazfashion.co.uk/men/sherwani?p=10,https://www.andaazfashion.co.uk/light-grey-plain-linen-jodhpuri-style-mens-sherwani-mstv04138.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/l/i/light-grey-plain-linen-jodhpuri-style-mens-sherwani-mstv04138-1.jpg,Light Grey Plain Linen Jodhpuri Style Men's Sherwani,Men's Ethnic Wear,Light Grey,Wedding/Formal,Summer,89700,16%,Plain Work,Black,Traditional,Male,Single Size,Sherwani,Traditional,Cotton
65,https://www.andaazfashion.co.uk/men/kurta-pajama?p=84,https://www.andaazfashion.co.uk/dusty-pink-silk-plain-straight-cut-mens-kurta-pajama-mkpa07242.html,https://assets2.andaazfashion.com/media/catalog/product/d/u/dusty-pink-silk-plain-straight-cut-mens-kurta-pajama-mkpa07242-1.jpg,Dusty Pink Silk Plain Straight Cut Men's Kurta Pajama,Men's Ethnic Wear,Dusty Pink,Casual,Summer,13200,43%,Plain Work,Brown,Traditional Sandals,Male,Range,Kurta Set,Traditional,Silk
66,https://www.andaazfashion.co.uk/men/kurta-pajama?p=83,https://www.andaazfashion.co.uk/beige-linen-cotton-straight-cut-mens-kurta-churidar-mkpa03796.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/e/beige-linen-cotton-straight-cut-mens-kurta-churidar-mkpa03796-1.jpg,Beige Linen Cotton Straight Cut Men's Kurta Churidar,Men's Ethnic Wear,Beige,Party/Festive,Summer,29700,24%,"Patch Work, Embroidered Collar",Brown,Traditional Sandals,Male,Mixed Range,Churidar Suit,Traditional,Cotton
67,https://www.andaazfashion.co.uk/men/weddingwear?p=24,https://www.andaazfashion.co.uk/indo-western-steel-grey-woven-zari-art-silk-mens-sherwani-mstv03670.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/i/n/indo-western-steel-grey-woven-zari-art-silk-mens-sherwani-mstv03670-1.jpg,Indo-Western Steel Grey Woven Zari Art Silk Men's Sherwani,Men's Ethnic Wear,Steel Grey,Wedding/Formal,Winter,68700,27%,"Lace Work, Weaved Thread Work, Zari Work",Black,Traditional,Male,Range,Sherwani,Contemporary,Silk
68,https://www.andaazfashion.co.uk/men/sherwani?p=31,https://www.andaazfashion.co.uk/black-jacket-style-silk-embroidered-mens-sherwani-for-sangeet-mstv03810.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-jacket-style-silk-embroidered-mens-sherwani-for-sangeet-mstv03810-1.jpg,Black Jacket Style Silk Embroidered Men's Sherwani For Sangeet,Men's Ethnic Wear,Pure Black,Wedding/Formal,Winter,77700,27%,Plain Work,Black,Traditional,Male,Single Size,Sherwani,Fancy,Silk
69,https://www.andaazfashion.co.uk/men/sherwani?p=19,https://www.andaazfashion.co.uk/light-peach-silk-embroidered-indo-western-mens-sherwani-mstv04214.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/l/i/light-peach-silk-embroidered-indo-western-mens-sherwani-mstv04214-1.jpg,Light Peach Silk Embroidered Indo Western Men's Sherwani,Men's Ethnic Wear,Light Peach,Wedding/Formal,Summer,49200,14%,"Resham Work, Sequins Work, Thread Work",Matching,Traditional,Male,Single Size,Sherwani,Contemporary,Silk
70,https://www.andaazfashion.co.uk/men/kurta-pajama?p=86,https://www.andaazfashion.co.uk/lavender-pink-rayon-straight-cut-printed-mens-kurta-churidar-mkpa08041.html,https://assets2.andaazfashion.com/media/catalog/product/l/a/lavender-pink-rayon-straight-cut-printed-mens-kurta-churidar-mkpa08041-1.jpg,Lavender Pink Rayon Straight Cut Printed Men's Kurta Churidar,Men's Ethnic Wear,Lavender Pink,Party/Festive,Summer,17700,23%,"Thread Work, Printed",Black,Traditional,Male,Range,Churidar Suit,Traditional,Synthetic
71,https://www.andaazfashion.co.uk/men/kurta-pajama?p=56,https://www.andaazfashion.co.uk/silk-light-orange-mens-kurta-pajama-with-embroidered-jacket-mkpa08007.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/s/i/silk-light-orange-mens-kurta-pajama-with-embroidered-jacket-mkpa08007-1.jpg,Silk Light Orange Men's Kurta Pajama With Embroidered Jacket,Men's Ethnic Wear,Light Orange,Wedding/Formal,Summer,53700,43%,Resham thread and sequins work,Brown,Traditional,Male,Range,Nehru Jacket,Fancy,Silk
72,https://www.andaazfashion.co.uk/men/kurta-pajama?p=44,https://www.andaazfashion.co.uk/printed-cotton-light-green-mens-straight-cut-kurta-churidar-mkpa07823.html,https://assets2.andaazfashion.com/media/catalog/product/p/r/printed-cotton-light-green-mens-straight-cut-kurta-churidar-mkpa07823-1.jpg,Printed Cotton Light Green Men's Straight Cut Kurta Churidar,Men's Ethnic Wear,Light Green,Other,Summer,17700,43%,"Lace Work, Printed",Brown,Traditional,Male,Range,Churidar Suit,Contemporary,Cotton
73,https://www.andaazfashion.co.uk/men/sherwani?p=22,https://www.andaazfashion.co.uk/plain-wine-maroon-silk-jodhpuri-style-mens-sherwani-mstv04064.html,https://assets2.andaazfashion.com/media/catalog/product/p/l/plain-wine-maroon-silk-jodhpuri-style-mens-sherwani-mstv04064-1.jpg,Plain Wine Maroon Silk Jodhpuri Style Men's Coat Pant,Men's Ethnic Wear,Wine Maroon,Wedding/Formal,Winter,89700,12%,Plain Work,Black,Formal Shoes,Male,Single Size,Jodhpuri Suit,Traditional,Silk
74,https://www.andaazfashion.co.uk/men/sherwani?p=48,https://www.andaazfashion.co.uk/navy-blue-art-silk-achkan-men-sherwani-mstv02610.html,https://assets2.andaazfashion.com/media/catalog/product/n/a/navy-blue-art-silk-achkan-men-sherwani-mstv02610-1.jpg,Navy Blue Art Silk Achkan Men Sherwani,Men's Ethnic Wear,Navy Blue,Wedding/Formal,Winter,55200,24%,Digital Print,Black,Traditional,Male,Single Size,Sherwani,Fancy,Silk
75,https://www.andaazfashion.co.uk/men/kurta-pajama?p=88,https://www.andaazfashion.co.uk/plain-royal-blue-poly-silk-men-kurta-with-churidar-mkpa03170.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plain-royal-blue-poly-silk-men-kurta-with-churidar-mkpa03170-1.jpg,Plain Royal Blue Poly Silk Men Kurta With Churidar,Men's Ethnic Wear,Royal Blue,Other,Spring,28500,27,Plain,Black,Traditional,Male,Mixed Range,Churidar Suit,Traditional,Silk
76,https://www.andaazfashion.co.uk/men/kurta-pajama?p=117,https://www.andaazfashion.co.uk/plum-purple-dupion-silk-embroidered-straight-cut-mens-kurta-with-churidar-mkpa08764.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plum-purple-dupion-silk-embroidered-straight-cut-mens-kurta-with-churidar-mkpa08764-1.jpg,Plum Purple Dupion Silk Embroidered Straight Cut Men's Kurta With Churidar,Men's Ethnic Wear,Plum Purple,Wedding/Formal,Summer,26700,22,"Lace Work, Resham Work, Thread Work",Black,Traditional,Male,Single Size,Churidar Suit,Traditional,Silk
77,https://www.andaazfashion.co.uk/men/coat-pant?p=1,https://www.andaazfashion.co.uk/plain-navy-blue-silk-mens-coat-pant-mcp21.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/c/mcp21.jpg,Plain Navy Blue Silk Men's Coat Pant,Men's Ethnic Wear,Navy Blue,Party/Festive,Winter,47700,23,Plain,Black,Traditional,Male,Single Size,Jodhpuri Suit,Contemporary,Silk
78,https://www.andaazfashion.co.uk/men/kurta-pajama?p=85,https://www.andaazfashion.co.uk/teal-blue-silk-embroidered-men-kurta-churidar-mkv006.html,https://assets2.andaazfashion.com/media/catalog/product/t/e/teal-blue-silk-embroidered-men-kurta-churidar-mkv006-1.jpg,Teal Blue Silk Embroidered Men Kurta Churidar,Men's Ethnic Wear,Teal Blue,Casual,Summer,26700,43%,"Resham thread, zari, Dori work",Brown,Traditional,Male,Mixed Range,Churidar Suit,Traditional,Silk
79,https://www.andaazfashion.co.uk/men/sherwani?p=33,https://www.andaazfashion.co.uk/jacquard-woven-zari-mint-blue-mens-sherwani-mstv03588.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/j/a/jacquard-woven-zari-mint-blue-mens-sherwani-mstv03588-1.jpg,Jacquard Woven Zari Mint Blue Men's Sherwani,Men's Ethnic Wear,Mint Blue,Wedding/Formal,Winter,64200,43,"Weaved Thread Work, Zari Work",Black,Traditional,Male,Range,Sherwani,Contemporary,Synthetic
80,https://www.andaazfashion.co.uk/men/kurta-pajama?p=81,https://www.andaazfashion.co.uk/linen-light-grey-resham-embroidered-straight-cut-mens-kurta-pajama-mkpa08104.html,https://assets2.andaazfashion.com/media/catalog/product/l/i/linen-light-grey-resham-embroidered-straight-cut-mens-kurta-pajama-mkpa08104-1.jpg,Linen Light Grey Resham Embroidered Straight Cut Men's Kurta Pajama,Men's Ethnic Wear,Light Grey,Party/Festive,Summer,23700,22%,"Resham Work, Sequins Work, Thread Work",Black,Traditional,Male,Single Size,Kurta Set,Traditional,Cotton
81,https://www.andaazfashion.co.uk/men/kurta-pajama?p=90,https://www.andaazfashion.co.uk/cotton-silk-black-mens-kurta-salwar-for-festival-mkpa08969.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/o/cotton-silk-black-mens-kurta-salwar-for-festival-mkpa08969-1.jpg,Cotton Silk Black Men's Kurta Salwar For Festival,Men's Ethnic Wear,Pure Black,Wedding/Formal,Summer,23700,40,Plain Work,Black,Traditional,Male,Single Size,Salwar Suit,Traditional,Cotton
82,https://www.andaazfashion.co.uk/men/kurta-pajama?p=84,https://www.andaazfashion.co.uk/sage-green-printed-banarasi-silk-mens-kurta-churidar-mkpa03786.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/s/a/sage-green-printed-banarasi-silk-mens-kurta-churidar-mkpa03786-1.jpg,Sage Green Printed Banarasi Silk Men's Kurta Churidar,Men's Ethnic Wear,Sage Green,Party/Festive,Summer,29700,24%,Printed,Brown,Traditional,Male,Single Size,Churidar Suit,Printed,Silk
83,https://www.andaazfashion.co.uk/men/sherwani?p=29,https://www.andaazfashion.co.uk/silk-charcoal-grey-plain-jodhpuri-style-mens-sherwani-mstv03993.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/s/i/silk-charcoal-grey-plain-jodhpuri-style-mens-sherwani-mstv03993-1.jpg,Elegant Plain Charcoal Jodhpuri Silk Coat Pant,Men's Ethnic Wear,Charcoal Grey,Wedding/Formal,Winter,89700,43,Plain Work,Black,Formal Shoes,Male,Single Size,Jodhpuri Suit,Traditional,Silk
84,https://www.andaazfashion.co.uk/men/kurta-pajama?p=121,https://www.andaazfashion.co.uk/cream-silk-printed-jacket-style-mens-kurta-pajama-mkpa08544.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/r/cream-silk-printed-jacket-style-mens-kurta-pajama-mkpa08544-1.jpg,Cream Silk Printed Jacket Style Men's Kurta Pajama,Men's Ethnic Wear,Pure Cream,Wedding/Formal,Winter,62700,43%,"Sequins Work, Printed",Beige,Traditional,Male,Single Size,Jacket Style Outfit,Fancy,Silk
85,https://www.andaazfashion.co.uk/men/weddingwear?p=42,https://www.andaazfashion.co.uk/cotton-black-men-kurta-mkv00121.html,https://assets2.andaazfashion.com/media/catalog/product/c/o/cotton-black-men-kurta-mkv00121-1.jpg,Men Kurta in Black Cotton for Wedding Wear with Resham embroidery,Men's Ethnic Wear,Pure Black,Wedding/Formal,Summer,20700,43%,Resham embroidery,Black,Traditional,Male,Single Size,Kurta,,Cotton
86,https://www.andaazfashion.co.uk/men/weddingwear?p=94,https://www.andaazfashion.co.uk/plain-art-silk-black-mens-kurta-pajama-mkpa01566.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plain-art-silk-black-mens-kurta-pajama-mkpa01566-1.jpg,Black Traditional Party Wear Men Kurta Pajama in Dupion Silk,Men's Ethnic Wear,Black,Wedding/Formal,Winter,29700,24,Plain,Black,Traditional,Male,Mixed Range,Kurta Set,Traditional,Silk
87,https://www.andaazfashion.co.uk/men/kurta-pajama?p=48,https://www.andaazfashion.co.uk/plain-dupion-silk-red-mens-kurta-pajama-mkpa0169.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plain-dupion-silk-red-mens-kurta-pajama-mkpa0169-1.jpg,Plain Dupion Silk Red Men's Kurta Pajama,Men's Ethnic Wear,Red,Wedding/Formal,Summer,29700,24%,Plain,Black,Traditional,Male,Mixed Range,Kurta Set,Traditional,Silk
88,https://www.andaazfashion.co.uk/men/weddingwear?p=72,https://www.andaazfashion.co.uk/pale-yellow-jacquard-straight-cut-men-sherwani-mstv01058.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/a/pale-yellow-jacquard-straight-cut-men-sherwani-mstv01058-1.jpg,Pale Yellow Jacquard Straight Cut Men Sherwani,Men's Ethnic Wear,Pale Yellow,Wedding/Formal,Summer,76200,43%,"Woven, Zardosi, Zari",Brown,Traditional,Male,Single Size,Sherwani,Traditional,Synthetic
